,userid,content,predict
794,5251364,数据链路层在不可靠的物理介质上提供可靠的传输,2
795,5251364,该层的作用包括:物理地址寻址、数据的成帧、流量控制、数据的检错、重发等,2
796,5251364,在这一层，数据的单位称为帧(frame),1
797,5251364,数据链路层主要设备:二层交换机、网桥第三层:网络层(Networklayer)折叠在计算机网络中进行通信的两个计算机之间可能会经过很多个数据链路，也可能还要经过很多通信子网,1
798,5251364,网络层的任务就是选择合适的网间路由和交换结点，确保数据及时传送,2
799,5251364,网络层将数据链路层提供的帧组成数据包，包中封装有网络层包头，其中含有逻辑地址信息//源站点和目的站点地址的网络地址,2
800,5251364,"如果你在谈论一个IP地址，那么你是在处理第3层的问题，这是""数据包""问题，而不是第2层的""帧""",2
801,5251364,IP是第3层问题的一部分，此外还有一些路由协议和地址解析协议(ARP),1
802,5251364,有关路由的一切事情都在第3层处理,2
803,5251364,地址解析和路由是3层的重要目的,2
804,5251364,网络层还可以实现拥塞控制、网际互连等功能,2
805,5251364,在这一层，数据的单位称为数据包(packet),2
806,5251364,网络层协议的代表包括:IP、IPX、RIP、ARP、RARP、OSPF等,1
807,5251364,网络层主要设备:路由器第四层:传输层(Transportlayer)折叠第4层的数据单元也称作处理信息的传输层(Transportlayer),1
808,5251364,"但是，当你谈论TCP等具体的协议时又有特殊的叫法，TCP的数据单元称为段(segments)而UDP协议的数据单元称为""数据报(datagrams)""",2
809,5251364,这个层负责获取全部信息，因此，它必须跟踪数据单元碎片、乱序到达的数据包和其它在传输过程中可能发生的危险,2
810,5251364,第4层为上层提供端到端(最终用户到最终用户)的透明的、可靠的数据传输服务,2
811,5251364,所谓透明的传输是指在通信过程中传输层对上层屏蔽了通信传输系统的具体细节,2
812,5251364,传输层协议的代表包括:TCP、UDP、SPX等,3
813,5251364,第五层:会话层(Sessionlayer)折叠这一层也可以称为会晤层或对话层，在会话层及以上的高层次中，数据传送的单位不再另外命名，统称为报文,1
814,5251364,会话层不参与具体的传输，它提供包括访问验证和会话管理在内的建立和维护应用之间通信的机制,2
815,5251364,如服务器验证用户登录便是由会话层完成的,2
816,5251364,第六层:表示层(Presentationlayer)折叠这一层主要解决用户信息的语法表示问题,1
817,5251364,它将欲交换的数据从适合于某一用户的抽象语法，转换为适合于OSI系统内部使用的传送语法,2
818,5251364,即提供格式化的表示和转换数据服务,2
819,5251364,数据的压缩和解压缩，加密和解密等工作都由表示层负责,2
820,5251364,例如图像格式的显示，就是由位于表示层的协议来支持,2
821,5251364,第七层:应用层(Applicationlayer)折叠应用层为操作系统或网络应用程序提供访问网络服务的接口,1
822,5251364,应用层协议的代表包括:Telnet、FTP、HTTP、SNMP等,2
823,5251364,?,2
824,5251364,电子商务技术是利用计算机技术、网络技术和远程通信技术，实现整个商务（买卖）过程中的电子化、数字化和网络化,2
825,5251364,人们不再是面对面的、看着实实在在的货物、靠纸介质单据（包括现金）进行买卖交易,2
826,5251364,而是通过网络，通过网上琳琅满目的商品信息、完善的物流配送系统和方便安全的资金结算系统进行交易（买卖）,2
827,5251364,电子商务的发展是建立在网络发展的基础上的，电子商务的实现更是离不开网络，网络技术足电子商务的关键技术之一,2
828,5251364,此外还有Web浏览技术、安全技术、数据库技术、电子支付技术等,2
829,5251364,电子商务技术是利用计算机技术、网络技术和远程通信技术，实现整个商务（买卖）过程中的电子化、数字化和网络化,2
830,5251364,人们不再是面对面的、看着实实在在的货物、靠纸介质单据（包括现金）进行买卖交易,2
831,5251364,而是通过网络，通过网上琳琅满目的商品信息、完善的物流配送系统和方便安全的资金结算系统进行交易（买卖）,2
832,5251364,电子商务的发展是建立在网络发展的基础上的，电子商务的实现更是离不开网络，网络技术足电子商务的关键技术之一,2
833,5251364,此外还有Web浏览技术、安全技术、数据库技术、电子支付技术等,2
834,5251364,由于音频信号是一种连续变化的模拟信号，而计算机只能处理和记录二进制的数字信号，因此，由自然音源而得的音频信号必须经过一定的变化和处理，变成二进制数据后才能送到计算机进行再编辑和存贮,2
835,5251364,PCM(PulseCodeModulation)脉冲编码调制是一种模数转换的最基本编码方法,1
836,5251364,它把模拟信号转换成数字信号的过程称为模/数转换，它主要包括:采样:在时间轴上对信号数字化;量化:在幅度轴上对信号数字化;编码:按一定格式记录采样和量化后的数字数据,2
837,5251364,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化,2
838,5251364,然后对采样以后的信号幅值进行量化,2
839,5251364,最简单的量化方法是均衡量化，这个量化的过程由量化器来完成,2
840,5251364,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录,2
841,5251364,图像压缩可以是有损数据压缩也可以是无损数据压缩,2
842,5251364,对于如绘制的技术图、图表或者漫画优先使用无损压缩，这是因为有损压缩方法，尤其是在低的位速条件下将会带来压缩失真,2
843,5251364,如医疗图像或者用于存档的扫描图像等这些有价值的内容的压缩也尽量选择无损压缩方法,2
844,5251364,有损方法非常适合于自然的图像，例如一些应用中图像的微小损失是可以接受的(有时是无法感知的)，这样就可以大幅度地减小位速,2
845,5251364,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差,2
846,5251364,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大,1
847,5251364,包括输入设备中的键盘、鼠标器、扫描仪、数码相机和语音输入系统、手写输入系统、IC卡输入系统，输出设备中的显示系统、各种打印机和绘图仪，软盘存储器、硬盘存储器、外存储设备，多媒体设备中的光盘驱动器、声卡、音箱、视频卡、电视接收卡、SCSI卡及摄像头等多媒体适配器,1
848,5251364,多媒体计算机系统由多媒体计算机硬件和多媒体计算机软件两部分组成主要硬件：主机、软盘驱动器、硬盘驱动器、显示器、网卡之外，还要有音频信息处理硬件、视频信息处理硬件及光盘驱动器等部分,1
849,5251364,软件：多媒体计算机的操作系统必须在原基础上扩充多媒体资源管理与信息处理的功能,2
850,5251364,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件,2
851,5251364,(1)文本:由语言文字和符号字符组成的数据文件,2
852,5251364,可以表达文字信息，说明的更加清楚,2
853,5251364,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件,1
854,5251364,也叫点位图或位图图像,2
855,5251364,表达实际事物,2
856,5251364,(3)图形:矢量图形的简称,1
857,5251364,即生成一幅图形由数学方法组成的数据文件,2
858,5251364,一般可将图形看作是图像的抽象,2
859,5251364,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面,4
860,5251364,人为创造的表现形式,2
861,5251364,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率,1
862,5251364,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等,2
863,5251364,而多媒体技术，是指采用计算机技术，将各种媒体以数字化的方式集成在一起，从而使计算机具有了能同时获取、处理、编辑、存储和展示多体信息的能力,1
864,5251364,查询类型：1、选择查询：在查询设计器中，给出查询条件2、参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果,2
865,5251364,这种查询完全由用户控制,2
866,5251364,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件,2
867,5251364,分为单参数和多参数，在条件行写[参数内容]3、操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作,2
868,5251364,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果,2
869,5251364,4、交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的,2
870,5251364,方便分析和使用,2
871,5251364,可采取交叉别查询向导和设计视图完成,2
872,5251364,主要设计过程：确定创建数据库的目的、确定数据库中需要的表、确定该表中需要的字段、确定主关键字和确定表之间的关系等步骤,2
873,5251364,设置字段的输入掩码：限制用户输入数据的格式，对数据输入做出控制以保证输入正确的数据,2
874,5251364,可使用掩码向导，也可自定义输入掩码,2
875,5251364,设置有效性规则和有效性文本：输入数据时有时需要限定输入数据的内容,2
876,5251364,默认值：添加新记录时自动向此字段分配指定值,1
877,5251364,Access基本数据类型包括：文本、备注、数字、日期和时间、货币、是否、计算字段、超链接、附件、OLE对象和查阅等类型,2
878,5251364,每种类型有着各自的作用,2
879,5251364,1、文本型：用来存放字符串数据，存放最大长度为255个字符,2
880,5251364,设置字段大小属性可设置能输入的最大字符个数,2
881,5251364,包含文本或数字文本，其中文本型数字不能进行计算,2
882,5251364,2、数字型：数学计算的数值数据，用来存储由整数、实数等可以进行计算的数据,2
883,5251364,可以分为整型、长整型、单精度型、双精度型等,2
884,5251364,3、备注型：包含长度在64000个字符内的文本字符串，应用于长文本,2
885,5251364,4、日期和时间：表示从50年到9999年之间的任意日期和时间，用于存放日期和时间数据,2
886,5251364,5、货币型：小数点左达到15位，小数点右达到44位，货币计算,2
887,5251364,6、是否型：取“是”或“否”之一的逻辑值，只含两值之一的数据,2
888,5251364,7、计算字段：用于计算的结果,2
889,5251364,计算时必须引用同一张表中的其他字段,2
890,5251364,8、附件型：任何受支持的文件类型,2
891,5251364,它可以将图像、电子表格文件、文档、图表等各种文件附加到数据库记录中,2
892,5251364,9、OLE对象：用于存放图片等二进制信息,2
893,5251364,10、自动编号型：追加记录时能自动填充的一系列数字一般用于主关键字,2
894,5251364,11、超级链接型：链接到其它文档、URL或文档内某个位置邮箱、网址和文档,2
895,5251364,建表方法：1、使用设计器创建表2、使用数据表视图创建表3、通过数据导入创建表建表要素：字段名称、数据类型、字段大小三种视图模式：列表视图、设计视图、数据表视图,2
896,5251364,作用：是着重用逻辑的过程或主要的业务来描述对象系统，描述系统要“做什么”，或者说具有哪些功能,1
897,5251364,"根据分析系统的实际需求决策构建数据库逻辑关系模型,定义数据库物体结构及其关系",2
898,5251364,它关联着数据仓库的逻辑模型和物理模型两方,2
899,5251364,构成：数据结构数据操作约束条件,2
900,5251364,数据库概念模型的作用：1、收集信息2、标识对象3、建立对象间的关系4、标识对象信息模型,2
901,5251364,数据库的特点：1、数据共享性2、数据冗余度小3、数据一致性,2
902,5251364,4、具有数据完整性措施,2
903,5251364,5、可以采用交互式或程序方式操作数据库系统的构成：DBS（数据库系统）=OS（操作系统）+DB（数据）+DBMS（数据库管理喜用）+DBA（数据库管理员）,5
904,5251364,1.人工管理阶段：特点：§数据在计算机内部不保留§无数据管理软件，数据的管理由应用程序完成§数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享§数据不具独立性，完全依赖于应用程序§数据无结构§数据控制能力：应用程序自己控制2.文件管理阶段：特点：特点：数据可长期保存在外存上,2
905,5251364,n数据与程序有了一定的独立性，但独立性差，数据的逻辑结构改变必须修改应用程序,2
906,5251364,n数据访问按文件名，存取以记录为单位，共享性差、冗余度大n记录内有结构，整体无结构n数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化v数据的共享性高，冗余度低，易扩充v数据独立性高v数据由DBMS统一管理和控制,2
907,5251364,带有动画效果的幻灯片可以让你的演示文稿更加生动活泼，还可以控制信息演示流程并重点突出最关键的数据,2
908,5251364,实现动画效果的通常办法是按照一定的顺序依次显示对象或者使用运动画面,2
909,5251364,你可以对整个幻灯片、某个画面或者某个幻灯片对象（包括文本框、图表、艺术字和图画等）应用动画效果,2
910,5251364,在使用动画的时候，要遵循动画的醒目、自然、适当、简化及创意原则,2
911,5251364,太多的闪烁和运动画面会让听众注意力分散甚至感到烦躁,2
912,5251364,1：新建一个演示文稿，选择设计模板,2
913,5251364,2：选择一个合适的应用设计模板,2
914,5251364,3：插入一个新幻灯片，输入关于家乡的文字介绍,2
915,5251364,4：在新幻灯片上插入关于家乡的图片，包括风景、花卉、特产等,2
916,5251364,5：为幻灯片上的对象设置动画效果,2
917,5251364,6：设置不同幻灯片之间的切换效果,2
918,5251364,次要坐标轴可以更精确的定位图标的X，Y轴，可以更清晰的分析数据,2
919,5251364,选中图表，在上方出现图表工具，选择布局选项卡，在坐标轴组中，选择坐标轴，相应的横纵坐标轴中，选其他主要横坐标轴选项或其他主要纵坐标轴选项，选取自动即可,2
920,5251364,不同的通配符含义不同，？代表单个字符，*代表任意字符,2
921,5251364,鼠标操作选定一个单词：在要选定的单词中双击鼠标选定一个句子：按住Ctrl，单击句中任意位置选定一行：在该行的文本选择区单击鼠标或Shift+End选定连续多行：在文本选择区单击第一行并拖到最后一行选定一个段落：双击该段对应的文本选择区或在段落中任意处三击选定任意连续文本：使用鼠标从文本的第一个字符拖动到最后一个字符选定整个文档：在文本选择区的任意位置三击鼠标或Ctrl+A选定矩形文本区：按住Alt，使用鼠标从选定区域的左上角拖动到右下角快捷键操作：Ctrl+C――复制、Ctrl+V――粘贴、Ctrl+Z――撤销、Ctrl+X――剪切、Ctrl+Y――恢复,5
922,5251364,图文混排:就是将文字与图片混合排列，图片在文字周围、下方、上方等,1
923,5251364,"1.""顶端居左，四周型文字环绕""2.""顶端居中，四周型文字环绕""3.""顶端居右，四周型文字环绕""4.""中间居左，四周型文字环绕""5.""中间居中，周型文字环绕""6.""中间居右，四周型文字环绕""7.""底端居左，四周型文字环绕""8.""底端居中，四周型文字环绕""9.""底端居右，四周型文字环绕""",2
924,5251364,格式刷：快速复制格式，用它“刷”格式，可以快速将指定段落或文本的格式延用到其他段落或文本上,1
925,5251364,样式：属于已经预设好的内容，直接套用，方便简洁，节约时间,1
926,5251364,节：文档的一部分，可在其中设置某些页面格式选项,2
927,5251364,若要更改例如行编号、列数或页眉和页脚等属性，请创建一个新的节,2
928,5251364,分栏：一个页面分开多个版面，节约版面，易阅读查看,1
929,5251364,项目符号：放在文本或图形前以添加强调效果的点或其他符号,2
930,5251364,编号：给顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐,2
931,5251364,页面视图：此视图为文档默认视图，显示的文档页面与打印时完全相同.,2
932,5251364,阅读视图：可自由调节页面显示比例，列宽和布局，导航搜索，更改页面颜色，不允许对文档编,2
933,5251364,web版式视图：类似网页，不显示页码和章节号信息，超链接显示为带下划线文,2
934,5251364,大纲视图：显示文档的大纲，可创建大纲并检查word文档结构，进行文本“升级”,2
935,5251364,草稿视图：不显示页眉，页脚等信息,2
936,5251364,批注对部分文字或操作（删除、增加文字等）进行注解、诠释；修订是指修改格式、删除或增加内容,1
937,5251364,修订也是一种操作，所以修订的过程在修订完成后也将以批注的形式在文段附近展示,2
938,5251364,段落格式的主要设置内容：段落缩进、段落对齐、段落间距和行距、首字下沉、项目符号和段落编号、边框和底纹等,2
939,5251364,字符格式设置内容：字体，字号，字型的设置(加粗、下划线、倾斜)，颜色、字符间距、缩放比例、文字效果、底纹、边框等,2
940,5251364,记事本只能输入文字，不能插入图片，文件格式txt,2
941,5251364,记事本用于纯文本文档的编辑，功能没有写字板强大，适于编写一些篇幅短小的文件，由于它使用方便、快捷，应用也是比较多的,1
942,5251364,写字板是windows自带的缩水版word，有基本功能，格式rtf或txt,2
943,5251364,“写字板”是一个使用简单，但却功能强大的文字处理程序，用户可以利用它进行日常工作中文件的编辑,1
944,5251364,它不仅可以进行中英文文档的编辑，而且还可以图文混排，插入图片、声音、视频剪辑等多媒体资料,2
945,5251364,"Word具有强大的文字编辑能力,功能最为强大",2
946,5251364,支持文字、图片、表格等的混合编辑,1
947,5251364,程序=数据结构+算法+程序设计方法+语言工具和环境，数据结构+算法是程序组成的基本要素,1
948,5251364,数据描述――数据结构，在程序中要指定数据类型和数据组织形式；操作描述――算法，即操作过程，操作的对象是数据，操作就是对数据按照需要的目标数据进行加工和处理,1
949,5251364,数据结构和算法是相互依托和联系的，数据结构为算法提供逻辑运行路线和框架，算法则是按照数据结构对目的的实现选择合适的操作方法和运算过程,2
950,5251364,顺序结构：语句由语句序列组成，程序执行时，按照语句的顺序，从上而下，一条一条地顺序执行,2
951,5251364,选择结构：分支语句根据一定的条件决定执行哪一部分的语句序列（分为单分支选择、双分支选择和多分支选择）,2
952,5251364,循环结构：循环语句使同一个语句组根据一定的条件执行若干次,2
953,5251364,"现在高级语言主要有：c/c++,vb,dephi,java,c#等",2
954,5251364,就C语言来说,2
955,5251364,高级语言有如下特点：（1）语言简洁、紧凑，使用方便、灵活（2）运算符丰富（3）数据类型丰富（4）具有结构化的控制语句（5）语法限制不太严格，程序设计自由度大（6）可移植性好（7）生成目标代码质量高，程序执行效率高等,2
956,5251364,Access：数据库管理软件flash：动画制作和编辑软件word：文字处理excel：电子表格及数据分析Powerpoint：幻灯片及课件制作Photoshop：平面图形制作、设计及编辑aotocad：计算机辅助图形设计软件Frontpage、Dreamweaver（html或htm、asp）：网页制作软件会声会影（avi）：视频编辑软件InternetExplorer（简称IE）：网页浏览器Foxmail、OutlookExpress：电子邮件收发软件,2
957,5251364,附件主要包括如下工具：1、系统工具：用来进行系统还原、磁盘清理和整理磁盘碎片,2
958,5251364,2、录音机：录制声音,2
959,5251364,3、计算器：他可以代替日常生活中的计算器，不仅可以用于基本计算，还可以进行高级的科学计算和统计计算,1
960,5251364,4、记事本：来创建编辑文本文件的程序，只能处理纯文本内容,1
961,5251364,5、写字板：比“记事本”多了工具栏、格式栏、标尺，可以对文本进行格式化,1
962,5251364,6、画图：它提供了完整的绘图工具和选择颜料的调色板，可以用来用来画图及存储屏幕打印图片,1
963,5251364,Windows主要鼠标动作和作用：1、左键单击、双击打开或关闭或最小化目标文件或文件夹和网页,2
964,5251364,2、右键单击激活属性等其它快捷功能,2
965,5251364,3、滚轮拉动滚动条,2
966,5251364,一般窗体的主要构成：任务栏、标题栏、菜单栏、工作区域、状态栏、滚动条、窗口缩放按纽,1
967,5251364,操作系统的类型主要有：DOS操作系统、Windows操作系统、UNIX操作系统、Linux操作系统,2
968,5251364,不同的操作系统有着不同的特点，下面介绍一下他们各自的特点：1、DOS操作系统特点：1）单用户单任务操作系统；2）16位的系统，以命令的方式运行指令；3）文件管理方便；4）系统体积小,2
969,5251364,2、Windows操作系统：1）多任务处理；2）图形用户界面；3）有效的内存格式；4）支持多文件系统各式（FAT32、NTFS）；5）支持多媒体系统；6）支持网络应用；7）可靠性强；8）支持新硬件,2
970,5251364,3、UNIX操作系统：1）良好的可移植性；2）多用户、多任务；3）内核短小精悍；4）采用树形的文件系统管理文件；5）把设备如同文件一样管理；6）安全机制完善；7）提供了丰富的网络功能；8）提供了完美而强大的文本处理工具,3
971,5251364,4、Linux操作系统：1）是一款免费的操作系统，源代码公开，可以免费获得的自由软件；2）多用户、多任务的操作系统；3）提供了命令行方式的用户界面，4）可靠安全，性能稳定；5）支持多种平台,3
972,3140313,"压缩文件的基本原理是查找文件内的重复字节,并建立一个相同字节的""词典""文件,并用一个代码表示,比如在文件里有几处有一个相同的词""中华人民共和国""用一个代码表示并写入""词典""文件,这样就可以达到缩小文件的目的",2
973,3140313,下载技术演变：1.主从架构方式2.断点续传方式3.多线程并行方式：如网络蚂蚁4.镜像服务器方式主要压缩工具：winrar、360压缩、WinZip、7/Zip,2
974,3140313,1、系统安全工具软件：包括杀毒软件和防火墙软件,2
975,3140313,杀毒软件一般先对计算机进行完全的扫描，检查系统中是否存在病毒,2
976,3140313,病毒监控安装完成后会自动运行，发现病毒会提示用户，进行查杀处理,2
977,3140313,防火墙的主要功能如下：网络安全的屏障、强化网络安全策略、对网络存取和访问进行监控审计、防止内部信息的外泄,2
978,3140313,2、学习工具：文献阅读、翻译、单词学习,1
979,3140313,3、压缩工具：数据压缩的目的就是要消除信息中的冗余,1
980,3140313,主要压缩工具：WinRar，WinZi，77//Zi,2
981,3140313,4、即时通讯工具：与人沟通交流,2
982,3140313,比如：腾讯QQ，MSN，新浪UC，ICQ，阿里旺旺等,2
983,3140313,5、多媒体工具：播放视频，音乐等娱乐，阅读浏览图片处理制作，浏览网页,2
984,3140313,比如：影音风暴，酷狗，ACDSee，红蜻蜓抓图精灵，超星阅览器，搜狗高速浏览器等,2
985,3140313,6、下载工具：下载所需资源,2
986,3140313,?,2
987,3140313,1、从行业的发展情况来看，移动智能终端企业应该推动产品的功能和形态向多元化拓展,2
988,3140313,2、移动智能终端企业可以通过应用端商业模式的创新来激发用户的消费需求,2
989,3140313,3、智能设备形式多样化，向更多行业渗透,2
990,3140313,4、移动智能终端应用从门户型应用软件向着针对细分市场、细分人群和专业定位的方向演进,2
991,3140313,不在不安全的地方使用账户、密码、支付等功能,2
992,3140313,不随意连接免费的无线,2
993,3140313,下载过程中出现的流氓软件及时清除,2
994,3140313,不随意在网上输入详细个人信息,2
995,3140313,不轻信陌生的的各种文件软件等等,2
996,3140313,1、2014年4月，国内某黑客对国内两个大型物流公司的内部系统发起网络攻击，非法获取快递用户个人信息1400多万条，并出售给不法分子,2
997,3140313,而有趣的是，该黑客贩卖这些信息仅获利1000元,2
998,3140313,根据媒体报道，该黑客仅是一名22岁的大学生，正在某大学计算机专业读大学二年级,2
999,3140313,2、2014年3月22日，有安全研究人员在第三方漏洞收集平台上报了一个题目为“携程安全支付日志可遍历下载导致大量用户银行卡信息泄露（包含持卡人姓名身份证、银行卡号、卡CVV码、6位卡Bin）”的漏洞,2
